x, y, z
1.801371, -2.082955, 0.1155519
2.117625, -1.92149, 0.00915207
2.206569, -1.923209, -0.08043954
1.93136, -2.012189, 0.1324353
2.026558, -1.973894, 0.06564088
1.957664, -2.03175, -0.1068574
1.871739, -1.994972, -0.02382594
2.155406, -1.925305, -0.06307548
2.133666, -1.963838, -0.01833406
2.131584, -1.957003, 0.1537168
2.069765, -1.936868, -0.2235242
2.048268, -1.948343, -0.1764598
1.937739, -2.023689, -0.05453299
2.033588, -2.005122, -0.03238297
1.999601, -1.99942, 0.00786598
2.218052, -1.835977, -0.1238207
1.626963, -2.009201, 0.2235157
2.132962, -1.985752, -0.06689043
2.030975, -1.973493, -0.2234999
2.17027, -1.894524, 0.1943443
1.832018, -2.03177, 0.1792749
1.550955, -2.068008, -0.08595
2.083031, -1.951996, 0.133103
2.124408, -1.905794, 0.1702952
2.177114, -1.961863, 0.1153706
2.161293, -1.973566, 0.06618918
1.970017, -1.876821, 0.2235011
1.972341, -1.973389, 0.0728339
2.077591, -1.946726, 0.07993248
2.176623, -1.778476, 0.08926943
2.085356, -1.89062, -0.1035685
2.187883, -1.885288, 0.08880472
2.074062, -1.904357, 0.1116934
2.188018, -1.88695, -0.04656491
2.222235, -1.903734, 0.1246957
2.262035, -1.855853, 0.22351
2.166405, -1.920254, -0.01148966
2.075855, -1.996549, 0.06200415
2.142688, -1.829395, 0.1492996
2.240684, -1.802367, 0.2235048
2.104528, -1.863988, 0.135337
2.12496, -1.957316, 0.1011431
2.18219, -1.962701, 0.01600003
2.209067, -1.854862, 0.2235218
1.741324, -2.031277, 0.08159897
1.974004, -1.938064, 0.1588771
2.51148, -1.508253, 0.2235193
2.033384, -1.884648, 0.2235181
2.224772, -1.851305, 0.132016
2.175332, -1.869503, 0.1378005
2.286404, -1.761698, 0.2235174
2.360716, -1.72975, 0.2235076
2.029138, -1.831847, 0.2235218
2.147075, -1.78867, 0.1829126
1.953612, -2.008351, 0.03308758
2.387616, -1.683659, -0.2235005
2.295339, -1.734598, -0.2235001
2.287031, -1.817756, -0.1610588
2.309343, -1.799159, -0.2201217
2.212066, -1.869977, -0.164024
2.475301, -1.563591, -0.0910001
2.33543, -1.725955, -0.173255
2.478911, -1.549904, -0.2235071
2.489599, -1.550136, -0.1420426
2.217285, -1.923002, 0.01500045
2.37593, -1.719809, -0.1396655
2.209433, -1.864977, -0.2235128
2.117613, -2.013925, -0.0247096
2.336716, -1.686945, -0.2091047
2.22623, -1.890696, -0.1173582
2.1225, -1.906455, -0.1378362
2.314383, -1.739993, -0.1266959
2.103352, -1.933334, -0.05729303
2.226231, -1.841013, 0.07960519
2.467583, -1.578939, 0.06796807
2.341673, -1.688166, -0.05900082
2.336681, -1.756226, -0.04271249
2.407945, -1.679236, 0.01498494
2.229095, -1.838074, -0.05020481
2.311493, -1.800865, -0.1016183
2.42315, -1.645113, -0.1440903
2.433326, -1.635418, -0.2018935
2.37675, -1.721887, -0.03800333
2.191152, -1.857801, 0.0436227
2.318972, -1.775724, -0.1655577
2.515412, -1.502007, -0.02608228
2.464838, -1.59318, -0.1963735
2.385814, -1.693781, -0.08779217
2.278718, -1.836106, 0.08495085
2.338407, -1.695308, -0.1114097
2.258512, -1.860487, -0.08816251
2.223414, -1.796764, 0.1086062
2.406777, -1.679652, 0.06803298
2.315256, -1.804446, -0.03799075
2.105316, -1.848105, -0.2235145
2.182841, -1.963096, -0.03801829
2.381044, -1.54909, 0.04438183
2.239676, -1.768455, 0.1503547
2.34752, -1.760385, 0.06800058
2.349694, -1.682717, 0.1177876
2.437387, -1.636393, 0.0679903
2.275564, -1.650647, 0.2235346
2.336542, -1.688754, 0.1702784
2.366684, -1.539324, 0.1430699
2.403847, -1.680991, 0.1209913
2.180485, -1.829321, 0.1036559
2.231989, -1.873586, 0.1795601
2.233439, -1.816048, 0.17282
2.302107, -1.71812, 0.1978176
2.4299, -1.638439, 0.1713687
2.364831, -1.641347, 0.2235154
2.185611, -1.83798, 0.179135
2.333654, -1.684188, 0.2235106
2.298215, -1.591614, 0.1797713
2.373105, -1.589009, 0.2235143
2.391889, -1.686897, 0.2235104
2.421482, -1.642931, 0.2235011
2.254744, -1.809302, 0.04523972
2.129538, -1.907165, 0.1175712
2.345062, -1.563087, 0.1867898
2.370248, -1.534388, 0.2235182
2.2676, -1.815096, 0.1323153
2.331251, -1.763619, 0.1953497
2.595888, -1.352449, 0.2235059
2.516803, -1.505152, 0.1708997
2.374167, -1.481547, 0.2235112
2.341572, -1.640566, 0.1488588
2.450212, -1.522357, -0.1200371
2.452166, -1.600783, -0.1454186
2.443631, -1.553645, -0.1681692
2.458474, -1.409352, -0.1755863
2.424663, -1.571772, -0.2235041
2.350722, -1.568137, -0.181792
2.415575, -1.497903, -0.1518312
2.442014, -1.472912, -0.1903662
2.394212, -1.537979, -0.1791372
2.56929, -1.315493, -0.2235029
2.472849, -1.474023, -0.1244279
2.485426, -1.400847, -0.1253433
2.517271, -1.305355, -0.2235162
2.481797, -1.344726, -0.2235015
2.397424, -1.38105, -0.2235118
2.380787, -1.634423, -0.1951155
2.475509, -1.497031, -0.2235427
2.477241, -1.444085, -0.2221496
2.535549, -1.356282, -0.2209585
2.450064, -1.387167, -0.2229764
2.425241, -1.433985, -0.2235043
2.502083, -1.397295, -0.2235019
2.587407, -1.36692, -0.2235138
2.391791, -1.474435, -0.207086
2.483645, -1.542518, -0.03865874
2.529245, -1.47285, -0.08879255
2.481007, -1.486021, -0.06306809
2.487506, -1.453447, -0.1710097
2.611674, -1.32972, -0.03800064
2.41099, -1.647404, -0.09255807
2.396766, -1.524187, -0.100923
2.466936, -1.57989, 0.01429556
2.306344, -1.673933, -0.02124545
2.34702, -1.612997, -0.02231553
2.438373, -1.516992, -0.06863102
2.309569, -1.735826, 0.0401379
2.270843, -1.783844, 0.08883092
2.465842, -1.592427, -0.03796607
2.393691, -1.635614, -0.01148266
2.386293, -1.600604, -0.09493375
2.465438, -1.497909, -0.008991122
2.446441, -1.608042, -0.09119532
2.422966, -1.567639, -0.1161639
2.293424, -1.682371, -0.08660786
2.365133, -1.547235, -0.006132156
2.41514, -1.587289, -0.01474014
2.425916, -1.568175, -0.0629779
2.375683, -1.577057, -0.04865435
2.393325, -1.608839, 0.07821146
2.38564, -1.53162, 0.09419748
2.350588, -1.684799, 0.06483935
2.501509, -1.518808, 0.06555891
2.380775, -1.617056, 0.1792084
2.433121, -1.541618, 0.1448145
2.378643, -1.643699, 0.04113278
2.354016, -1.668366, 0.001217425
2.372621, -1.717421, 0.02936222
2.409086, -1.495183, 0.1362406
2.350478, -1.6379, 0.08952013
2.327296, -1.581769, 0.03975472
2.375195, -1.595631, 0.01907867
2.421709, -1.582953, 0.04172249
2.395757, -1.443664, 0.1934159
2.314961, -1.739504, 0.1510679
2.321889, -1.537081, 0.09885585
2.507738, -1.469231, 0.04790403
2.446104, -1.536054, 0.0454271
2.366764, -1.408696, 0.1661259
2.423405, -1.568758, 0.09539974
2.388436, -1.630594, 0.1262656
2.433367, -1.633403, -0.04654884
2.509406, -1.509642, 0.1171539
2.438933, -1.437536, 0.2235094
2.495278, -1.327786, 0.2235053
2.462126, -1.286463, 0.2228432
2.41501, -1.575651, 0.1939492
2.41571, -1.245002, 0.2235185
2.443408, -1.2491, 0.1785456
2.431796, -1.534985, 0.2235009
2.520217, -1.281033, 0.2235221
2.399558, -1.52239, 0.1810334
2.451936, -1.599556, 0.2235044
2.38672, -1.669165, 0.1716066
2.440605, -1.334833, 0.2209867
2.459618, -1.594558, 0.1713035
2.389808, -1.313054, 0.1459886
2.428586, -1.29996, 0.179617
2.464365, -1.484018, 0.2235116
2.466334, -1.50039, 0.1465775
2.432008, -1.480496, 0.1817019
2.467491, -1.233772, 0.2235001
2.518918, -1.219967, 0.2235336
2.403077, -1.398535, 0.2234363
2.509313, -1.4588, 0.1320176
2.455332, -1.385659, 0.2235202
2.402729, -1.36106, 0.127655
2.412288, -1.434543, -0.169201
2.368304, -1.33568, -0.2235197
2.53793, -1.116453, -0.2235191
2.491476, -1.141949, -0.2235176
2.357744, -1.465085, -0.167581
2.464095, -1.356662, -0.1748786
2.400553, -1.346849, -0.1131153
2.516014, -1.351371, -0.1656727
2.465544, -1.293834, -0.2235096
2.536653, -1.256033, -0.2235055
2.434726, -1.312634, -0.1776053
2.484863, -1.192208, -0.2081063
2.411363, -1.39353, -0.1356977
2.429023, -1.338503, -0.2235038
2.485322, -1.242996, -0.2231903
2.467191, -1.309854, -0.1295027
2.509209, -1.257205, -0.1770585
2.569826, -1.158769, -0.2235159
2.408558, -1.436809, -0.07563993
2.451043, -1.360554, -0.1235783
2.455262, -1.431459, 0.04115459
2.433671, -1.456417, -0.0002917349
2.453174, -1.443581, -0.04786503
2.378769, -1.498001, 0.03048488
2.430791, -1.536825, -0.01856738
2.424627, -1.479168, -0.1030945
2.426179, -1.387762, -0.08516231
2.389913, -1.441704, -0.02629074
2.409547, -1.490463, -0.03295276
2.503129, -1.338237, -0.1028533
2.373428, -1.56251, -0.1342453
2.374048, -1.524279, -0.05305634
2.408921, -1.457487, 0.04654825
2.406473, -1.413811, 0.01559643
2.355546, -1.477448, -0.06956057
2.442978, -1.431109, -0.1157984
2.461521, -1.416015, 0.1805542
2.416938, -1.418265, 0.1520248
2.43022, -1.362116, 0.08236566
2.450719, -1.383268, 0.1310163
2.380719, -1.407695, 0.1148428
2.496264, -1.408298, 0.1413039
2.377434, -1.366711, 0.08144265
2.497252, -1.250631, 0.1326972
2.291455, -1.509456, 0.06544359
2.356766, -1.488688, 0.1309652
2.460905, -1.526524, 0.09872031
2.451967, -1.419903, 0.09276041
2.471519, -1.383609, 0.05706969
2.349137, -1.498002, 0.07564202
2.457349, -1.484409, 0.04161683
2.421862, -1.495057, 0.08160156
2.411403, -1.450362, 0.1080747
2.507063, -1.330723, 0.1321042
2.589295, -1.178053, 0.2235108
2.536893, -1.170129, 0.2235074
2.555158, -1.372693, 0.1963147
2.551894, -1.080035, 0.223525
2.425067, -1.374887, 0.1813683
2.408448, -1.315905, 0.09646448
2.499025, -1.133069, 0.2235124
2.478798, -1.182028, 0.2235223
2.445899, -1.33051, 0.131043
2.475773, -1.323386, 0.1742239
2.51004, -1.091387, 0.1927368
2.527222, -1.311233, 0.1778995
2.444954, -1.141438, 0.2195704
2.428549, -1.280461, 0.1303435
2.493822, -1.220159, 0.1768947
2.51399, -1.289672, 0.09933929
2.490686, -1.272928, 0.1803018
2.541147, -1.250023, 0.1859899
2.460442, -1.099001, -0.2235185
2.530025, -1.243, -0.1302864
2.520663, -1.022337, -0.223509
2.478749, -1.218543, -0.1574042
2.527516, -1.207612, -0.1806992
2.577515, -1.081215, -0.2235015
2.590124, -1.121637, -0.19163
2.57715, -1.028218, -0.2235002
2.506894, -1.073504, -0.2234992
2.407494, -1.100861, -0.2235239
2.598308, -0.9537665, -0.2235048
2.495816, -1.211574, -0.1047841
2.457254, -1.265217, -0.1703781
2.54443, -1.054958, -0.1891793
2.429357, -1.247648, -0.1116555
2.479927, -1.258767, -0.1229148
2.41598, -1.29737, -0.1241353
2.532832, -1.155135, -0.185751
2.409765, -1.351886, -0.02270791
2.380993, -1.381791, -0.0581558
2.362537, -1.448994, 0.01850016
2.438772, -1.336822, -0.07780576
2.511291, -1.305245, -0.03913951
2.423788, -1.401706, -0.03407791
2.51284, -1.358162, -0.04139858
2.363478, -1.397366, -0.01064193
2.445332, -1.378521, 0.008416712
2.461879, -1.347678, -0.03136852
2.536726, -1.21148, -0.07109812
2.556643, -1.197758, -0.1375358
2.445693, -1.297386, -0.02729309
2.490502, -1.262294, -0.0161024
2.536262, -1.237003, -0.02466859
2.457201, -1.254788, -0.05662665
2.506419, -1.255824, -0.07616839
2.476147, -1.299262, -0.07835323
2.504254, -1.240882, 0.03868508
2.415172, -1.266544, 0.07811093
2.494823, -1.360916, 0.01524743
2.406142, -1.409282, 0.06837958
2.514218, -1.343057, 0.06120834
2.452754, -1.336933, 0.04041398
2.484361, -1.309686, 0.006776929
2.514847, -1.292197, 0.04643059
2.461911, -1.277205, 0.04209988
2.560811, -1.123283, 0.1276931
2.483635, -1.192631, 0.07908002
2.517376, -1.111524, 0.09972303
2.525046, -1.190663, 0.1124146
2.523157, -1.237818, 0.08829725
2.473247, -1.321092, 0.08664402
2.572678, -1.106943, 0.07869582
2.530325, -1.19759, 0.05457565
2.465575, -1.268764, 0.09428453
2.458158, -1.14504, 0.1682655
2.506012, -1.048451, 0.2235135
2.48303, -1.058606, 0.1236952
2.537081, -1.005905, 0.2179111
2.580685, -1.035478, 0.2235178
2.453739, -1.039744, 0.2235026
2.476361, -1.200382, 0.1309685
2.504619, -1.167919, 0.1794745
2.541157, -1.201881, 0.1616431
2.409756, -1.159478, 0.1842926
2.51165, -1.123862, 0.1509143
2.675907, -0.9315914, 0.2235256
2.588894, -0.9830452, 0.223509
2.487375, -0.9883999, 0.2235057
2.540312, -1.049262, 0.1819869
2.484959, -1.151476, 0.1124474
2.584404, -1.07584, 0.1276765
2.467962, -1.093531, 0.1605932
2.543745, -1.105109, -0.1721002
2.517644, -1.009614, -0.123888
2.4841, -1.14039, -0.1710747
2.500356, -1.038334, -0.1649164
2.545781, -0.8760033, -0.2235168
2.502979, -0.9496197, -0.2235169
2.633585, -0.9463891, -0.1743383
2.379662, -0.9573365, -0.223507
2.588263, -1.097664, -0.1443241
2.628966, -0.8580446, -0.2235148
2.431273, -1.075207, -0.1833342
2.446906, -1.17802, -0.1739651
2.604956, -0.9019555, -0.1709548
2.432229, -0.9640552, -0.223502
2.484108, -1.087142, -0.1776265
2.408321, -1.047879, -0.2225175
2.567398, -1.014772, -0.1633695
2.596727, -0.9007927, -0.2233158
2.551646, -0.9286608, -0.2234777
2.46158, -1.046025, -0.2235227
2.553452, -0.9812244, -0.2170306
2.475361, -0.9948434, -0.2235085
2.435139, -1.127933, -0.187045
2.449922, -1.105354, -0.1414561
2.549215, -1.081671, -0.04302329
2.401712, -1.267889, -0.0254389
2.490885, -1.216348, -0.04262352
2.563406, -1.191501, -0.02416176
2.452075, -1.202957, -0.07613628
2.592428, -1.153615, -0.04716681
2.604078, -1.110643, -0.0184381
2.409736, -1.232733, -0.06475151
2.615442, -0.9676381, -0.05807038
2.524532, -1.088286, -0.08946675
2.461867, -1.149603, -0.06530151
2.505743, -1.143085, -0.09428519
2.566095, -1.118655, -0.07699539
2.509915, -1.172761, -0.1379976
2.533623, -1.038288, -0.07448614
2.427403, -1.127462, -0.09888946
2.567859, -1.02006, -0.1106394
2.473318, -1.101098, -0.09410641
2.412808, -1.150192, -0.1444636
2.536889, -1.065388, -0.1377127
2.506374, -1.108905, -0.1347572
2.459419, -1.17735, -0.1224688
2.553078, -1.166901, -0.09460661
2.418929, -1.288023, -0.07205881
2.561142, -1.092015, 0.007564709
2.426084, -1.156935, -0.002642244
2.504906, -1.115923, -0.04875304
2.549382, -1.132149, -0.02495806
2.494033, -1.1448, 0.05877881
2.517735, -1.167362, -0.04874474
2.529819, -1.107363, 0.04752362
2.44976, -1.229696, 0.06216753
2.416221, -1.11447, 0.07105151
2.536448, -1.054793, 0.03605598
2.474201, -1.171994, -0.01890503
2.517249, -1.004512, 0.1655344
2.393337, -1.149256, 0.03829566
2.414566, -1.312781, 0.01273265
2.504621, -1.132595, 0.008316621
2.462822, -1.178558, 0.03242594
2.451103, -1.126877, 0.03312793
2.546926, -1.162948, 0.01808725
2.510989, -1.082067, -0.006320417
2.461588, -1.226828, 0.01059878
2.641801, -1.032582, 0.05672424
2.5436, -1.151182, 0.07638331
2.41562, -1.218008, -0.01420149
2.511759, -1.200637, 0.005054489
2.467028, -1.106794, 0.08394539
2.540949, -0.9533678, 0.223529
2.491055, -0.9355325, 0.2234428
2.432244, -0.9913176, 0.2235098
2.624313, -0.9436058, 0.2235104
2.393337, -1.028746, 0.2221604
2.532095, -1.074356, 0.1360204
2.437393, -1.123118, 0.1247205
2.520474, -1.060394, 0.08625241
2.463205, -0.989205, 0.1763519
2.522524, -0.9524592, 0.1738598
2.530319, -0.9045285, 0.2059878
2.438166, -0.9386665, 0.2235055
2.433267, -1.056882, 0.177685
2.364236, -1.112968, 0.08118907
2.388301, -1.041911, 0.1376701
2.512727, -1.015841, 0.1138557
2.578885, -0.9163677, 0.2235205
2.484937, -1.045436, 0.174989
2.575576, -0.9509412, 0.1835082
2.560764, -1.028631, 0.1322085
2.460714, -0.890705, 0.2235011
2.582978, -0.8635519, 0.2235074
2.460235, -1.054855, 0.07599974
2.346361, -0.9968332, -0.1787513
2.339156, -1.065113, -0.1525614
2.318606, -1.008149, -0.2235026
2.401574, -0.9191824, -0.1939802
2.267231, -1.199247, -0.1738632
2.371569, -1.009706, -0.2235349
2.506211, -0.8407526, -0.2231125
2.445141, -0.9126559, -0.2234459
2.378388, -1.077573, -0.1858963
2.524833, -0.9369744, -0.1769359
2.496541, -0.8970133, -0.2235143
2.454426, -1.016686, -0.1800056
2.32935, -1.12629, -0.1810369
2.521663, -0.9910418, -0.1757807
2.574708, -0.955155, -0.1760761
2.478065, -0.982864, -0.1467827
2.291777, -1.053842, -0.2234831
2.563128, -0.8259342, -0.2235076
2.631264, -0.9517411, -0.1060753
2.347081, -1.108009, -0.1224756
2.453591, -1.052497, -0.1409665
2.542464, -0.9641308, -0.1349893
2.309996, -1.148478, -0.1263057
2.401357, -1.047841, -0.1485353
2.470905, -1.001106, -0.0975183
2.490481, -1.050036, -0.103023
2.410272, -1.181174, -0.05192772
2.461068, -1.12067, -0.01938933
2.544385, -1.037918, -0.01353303
2.455641, -1.068742, -0.004226297
2.278883, -1.212789, -0.0741699
2.28015, -1.192183, -0.1229683
2.322272, -1.187496, -0.09116554
2.383405, -1.167105, -0.09539226
2.443826, -1.084025, -0.05355448
2.395989, -1.100051, -0.1412563
2.328984, -1.15271, 0.003309727
2.399259, -1.06617, 0.08467689
2.197927, -1.305428, 0.05218984
2.412539, -1.008113, 0.1772773
2.337645, -1.124117, 0.1294191
2.287044, -1.211378, 0.02811363
2.423493, -1.019346, 0.0899888
2.350616, -1.18019, 0.04341458
2.423064, -1.064814, 0.03736907
2.380016, -1.111756, -0.08114564
2.332021, -1.205552, 0.000769645
2.245412, -1.258463, -0.02431846
2.492883, -1.031092, -0.003199607
2.41625, -1.1288, -0.04645377
2.289782, -1.229634, -0.02156043
2.482743, -1.084682, 0.03842944
2.415658, -1.103038, 0.001421317
2.373684, -1.130907, -0.01495671
2.360875, -1.019905, 0.1772969
2.447904, -1.021215, 0.1369884
2.293484, -1.151782, 0.09206994
2.392784, -0.9113218, 0.2235155
2.303836, -1.121243, 0.173276
2.269699, -1.087378, 0.2235209
2.400528, -0.9911708, 0.1285289
2.34336, -0.9304248, 0.2235098
2.479813, -0.8398688, 0.2235089
2.361914, -1.072596, 0.1718671
2.341599, -0.9833792, 0.223506
2.389063, -0.9628862, 0.2118798
2.278989, -1.168051, 0.1735696
2.367666, -0.9691428, 0.1637743
2.530822, -0.8542099, 0.2233244
2.250889, -1.209154, 0.1066842
2.517447, -0.8023524, 0.2235242
2.330565, -1.165517, 0.1617346
2.291539, -1.05044, -0.1705964
2.424524, -0.8442771, -0.1850746
2.522078, -0.8669505, -0.1769972
2.384741, -0.9590753, -0.1633837
2.290377, -0.997938, -0.1776838
2.267344, -0.9507269, -0.1706866
2.318016, -0.9580919, -0.156311
2.430109, -0.9310085, -0.1509248
2.405512, -0.8753648, -0.22352
2.465991, -0.9488541, -0.1855856
2.256452, -1.090013, -0.1738922
2.479219, -0.8979121, -0.173452
2.402597, -1.005818, -0.1807914
2.304634, -0.9076105, -0.2235058
2.418947, -0.8082206, -0.223506
2.457258, -0.8610628, -0.223229
2.326697, -0.955784, -0.2226776
2.278115, -1.138367, -0.1748929
2.282797, -1.15362, -0.08113483
2.423623, -0.9863511, -0.07005668
2.396174, -1.031042, -0.06242661
2.363153, -1.064198, -0.09735367
2.300021, -1.100113, -0.1454963
2.424272, -1.024463, -0.1068663
2.492879, -0.954296, -0.0859706
2.228845, -1.189322, -0.1359304
2.376179, -1.003241, -0.1349512
2.474833, -0.9046434, -0.08999321
2.343966, -1.098601, -0.04462001
2.449098, -1.031666, -0.05979919
2.415147, -1.075917, -0.09814186
2.333362, -1.136858, -0.08018671
2.319296, -1.036244, -0.08715066
2.425632, -0.9824826, -0.1391582
2.312174, -1.088749, -0.08684021
2.256222, -1.145003, -0.1261733
2.307323, -1.183381, -0.04051052
2.308811, -1.062062, -0.02930151
2.367954, -1.013739, 0.004736722
2.410522, -0.980425, 0.003475398
2.279819, -1.064385, 0.01711127
2.355707, -1.064825, -0.004774272
2.302442, -1.130726, -0.03758645
2.242396, -1.140806, -0.02850164
2.32356, -1.081454, 0.04164457
2.2927, -1.116057, 0.01548174
2.227598, -1.262488, 0.08745575
2.352158, -1.069352, 0.108717
2.370926, -1.102004, 0.02978398
2.277997, -1.166898, 0.0007970333
2.411891, -1.03941, -0.01006269
2.392902, -1.078883, -0.03989393
2.316986, -1.027323, 0.009847119
2.450064, -0.9452716, -0.04954681
2.315412, -1.074543, 0.1465324
2.325028, -1.134799, 0.05303431
2.23393, -1.167628, 0.1456779
2.263026, -1.146326, 0.04727709
2.244897, -1.195349, 0.05589356
2.312197, -1.098923, 0.09036282
2.370504, -1.022251, 0.09180525
2.427447, -0.9051164, 0.1839168
2.406069, -0.8600321, 0.2235166
2.308894, -1.03002, 0.1754596
2.305696, -0.9779805, 0.184906
2.292215, -0.9442819, 0.2235093
2.404024, -0.8875726, 0.1397364
2.269246, -1.127987, 0.1327517
2.487621, -0.9191643, 0.1195381
2.421991, -0.9563409, 0.170875
2.376591, -0.9178413, 0.1734903
2.350951, -0.9259526, 0.1014394
2.242589, -0.9943329, -0.1530972
2.117602, -1.101386, -0.05002886
2.13994, -1.066819, -0.08437526
2.145787, -1.004826, -0.1030185
2.257149, -0.907765, -0.1999918
2.354501, -0.8896903, -0.223514
2.382081, -0.8930424, -0.1522059
2.301174, -0.909927, -0.1706038
2.22698, -0.9464456, -0.1366124
2.201717, -1.064601, -0.1518063
2.355069, -0.9321231, -0.1287261
2.193528, -1.012918, -0.1435475
2.165146, -0.9344996, -0.1601232
2.414088, -0.9044815, -0.1079502
2.475615, -0.8421397, -0.171219
2.367449, -0.8383071, -0.2235194
2.307559, -0.9758335, -0.107484
2.239584, -1.040104, -0.1796402
2.211231, -0.9122492, -0.1738829
2.317067, -0.8529387, -0.2160409
2.384532, -0.8096108, -0.1824004
2.265115, -0.8602123, -0.2235176
2.430693, -0.7986794, -0.1588081
2.284982, -0.859616, -0.1743969
2.357507, -0.9995745, -0.08551997
2.270921, -1.068444, -0.1145603
2.22873, -1.100412, -0.1170131
2.321742, -1.017665, -0.1367156
2.273261, -1.015508, -0.1154213
2.225855, -1.04079, -0.1110755
2.434368, -0.8952385, -0.05710781
2.148431, -1.185953, -0.07886043
2.155511, -1.048392, -0.1315561
2.229797, -1.017495, -0.06172656
2.182678, -1.03569, -0.0807808
2.129317, -1.057938, -0.02204341
2.112405, -1.153613, -0.05733834
2.176154, -1.094224, -0.114817
2.220361, -0.9884356, -0.1049943
2.212925, -1.058083, 0.02039862
2.163926, -1.14511, -0.04834142
2.31425, -0.9893569, -0.05668816
2.178099, -1.095882, -0.06188619
2.153709, -1.188415, -0.01957011
2.388318, -0.925233, -0.06657241
2.26492, -0.9806272, -0.07640436
2.224077, -1.069962, -0.06653656
2.442712, -0.9486881, -0.102086
2.356435, -0.941234, -0.02407891
2.174275, -1.205687, 0.02610846
2.19469, -1.14068, -0.005429566
2.517521, -0.8667386, -0.03736924
2.347384, -1.028009, -0.04196858
2.27254, -1.048563, -0.06547374
2.199932, -1.183853, -0.04506959
2.26663, -1.093825, -0.02492136
2.364224, -0.9638389, 0.02321918
2.221275, -1.183884, 0.009873077
2.245342, -1.045631, -0.01961194
2.408652, -0.93672, 0.03481577
2.155743, -1.212191, 0.1210748
2.243154, -1.10074, 0.02899969
2.213948, -1.09332, -0.01934963
2.2604, -1.106737, 0.08239138
2.208387, -1.154897, 0.05232406
2.218498, -1.076914, 0.06961314
2.372775, -0.8976277, 0.001226082
2.279145, -1.004845, -0.02015573
2.306077, -0.9395725, -0.04047763
2.321805, -0.9769059, -0.005737245
2.250604, -1.021888, 0.02925155
2.273111, -0.9553899, -0.002129421
2.266428, -1.054372, 0.06801581
2.194689, -1.177563, 0.1114753
2.229831, -1.035648, 0.1023
2.341658, -1.004768, 0.05095071
2.209334, -1.117141, 0.1028516
2.148016, -1.153818, 0.1195884
2.329574, -0.9544178, 0.06219323
2.241842, -1.081835, 0.1253195
2.317302, -1.043618, 0.07821169
2.240987, -1.158678, 0.09393248
2.306543, -0.9931155, 0.09010747
2.195866, -1.029596, 0.06208007
2.287409, -0.9978098, 0.1392932
2.331816, -1.024422, 0.1280339
2.323099, -0.9469496, 0.145635
2.299576, -0.8908943, 0.2235026
2.254697, -0.9661604, 0.1766428
2.215794, -0.9994723, 0.1925633
2.255939, -1.030508, 0.1772744
2.280497, -1.046231, 0.1184598
2.350972, -0.8779879, 0.2235096
2.164468, -1.063991, 0.1847679
2.250699, -0.9113609, 0.2235086
2.190087, -1.137939, 0.1476173
2.039928, -1.100836, -0.08454107
2.222266, -0.8291113, -0.2207746
2.232626, -0.8644347, -0.1818791
2.063301, -1.034953, -0.1736449
2.18823, -0.9846557, -0.06291053
2.302713, -0.8097477, -0.1775442
2.155534, -0.8503916, -0.2235097
2.034157, -1.183216, -0.02736384
2.088517, -1.078983, -0.08825055
2.05979, -1.154154, -0.06348617
2.00372, -1.059691, -0.1674574
1.987447, -1.126234, -0.08180678
2.121848, -1.012009, -0.1502989
1.956032, -1.036983, -0.08003277
2.170578, -0.8791718, -0.181635
2.080668, -0.9850382, -0.1699209
2.147813, -1.014421, -0.04594576
2.191813, -0.9097658, -0.1215798
2.159617, -1.155073, 0.03159185
2.065156, -1.107762, -0.03846738
2.181363, -1.053123, -0.03075662
2.128931, -1.139959, -0.008876994
2.080916, -1.161515, -0.01507561
2.233878, -0.9688567, -0.0351131
2.116036, -1.147798, 0.06995848
2.21061, -0.941135, -0.08321846
2.012217, -1.105823, -0.03964356
2.079811, -1.056902, -0.04088587
2.093338, -1.0072, -0.02845848
2.161796, -1.098471, -0.01153564
2.094468, -0.9750272, 0.02891605
2.038723, -1.070531, -0.01032323
2.077758, -1.086056, 0.04670826
2.22282, -0.9770728, 0.0241324
2.105992, -1.027021, -0.07594955
2.100047, -1.096371, -0.000271365
2.080956, -1.136808, 0.03180806
2.163715, -1.125905, 0.07736528
2.061079, -1.26911, 0.09023818
2.138202, -1.232443, 0.06506002
2.022492, -1.247015, 0.1190571
2.06873, -1.108726, 0.0937462
2.117221, -1.051077, 0.0518879
2.102775, -1.008431, 0.1744856
2.083639, -1.047285, 0.01107393
2.039984, -1.157398, 0.06999639
2.154815, -1.183364, 0.07613927
2.165611, -1.073464, 0.06999312
2.295588, -0.882804, 0.1229609
2.109608, -1.201576, 0.09728487
2.202156, -0.9907025, 0.09752822
2.280874, -0.9393104, 0.04775706
2.138077, -1.1068, 0.03510168
2.11612, -1.184105, 0.01751514
2.136247, -1.012128, 0.2153962
2.262645, -0.8324208, 0.1970012
2.116119, -0.9638027, 0.2235307
2.223594, -0.9568845, 0.223121
2.108272, -1.119791, 0.1279056
2.174205, -0.9760636, 0.2235069
2.298256, -0.9288083, 0.09670556
2.057777, -1.126267, 0.1425417
2.313383, -0.8397279, 0.2231444
2.151948, -1.028719, 0.1472562
2.084007, -1.015581, 0.2235171
2.058042, -1.214468, 0.09696274
2.205842, -1.090306, 0.1646726
2.202976, -1.037789, 0.1582715
2.13717, -1.107565, 0.1705991
2.234461, -0.9991037, 0.140393
